benchmark,methods,pop_size,generations,run ke-1,run ke-2,run ke-3,run ke-4,run ke-5,run ke-6,run ke-7,run ke-8,run ke-9,run ke-10,run ke-11,run ke-12,run ke-13,run ke-14,run ke-15,run ke-16,run ke-17,run ke-18,run ke-19,run ke-20
X-n502-k39,CA-KNN4,300,24,82038.74967,82422.96533,83967.99433,82026.97567,83654.627,83386.56967,85161.968,84074.787,86064.20933,83721.029,82001.13767,81208.375,86233.19333,83200.20033,87164.66833,83466.043,85923.487,84227.16233,85221.294,84823.585
X-n502-k39,CA-KNN4,300,25,81987.16467,82715.538,83688.76533,81855.577,83864.37367,82883.839,85110.55433,83715.28233,85881.99467,83415.39433,81896.298,81188.462,85911.51067,83003.97033,86666.05,83370.37633,85755.96433,83648.32367,85440.76,85081.87467
X-n502-k39,CA-KNN4,300,26,81609.85533,82448.46533,83433.84467,81768.501,83642.25,82507.48267,85278.81967,83594.13167,85598.82433,83070.94833,81513.82833,80945.91133,85131.26533,82770.73633,86486.42833,83029.98233,85024.177,83302.587,84704.033,85033.19833
X-n502-k39,CA-KNN4,300,27,81847.09767,81891.039,83119.40867,81324.023,83843.031,82420.29467,84932.8,83289.47267,84870.72067,83009.42633,81304.735,80936.91933,84816.24633,82832.11333,86572.45267,83320.895,84357.63667,82842.23567,84615.17567,84801.47567
X-n502-k39,CA-KNN4,300,28,82141.94267,81587.71333,83137.10767,81469.135,83700.85533,81867.92633,84163.648,83092.676,84306.71867,82733.61233,81315.976,81015.02367,84246.53567,82606.01233,86238.89933,83033.56267,83827.03367,82554.156,84341.55933,84249.56333
X-n502-k39,CA-KNN4,300,29,81896.27233,81483.63333,82935.88233,81390.75267,83410.319,81930.37767,83872.75433,82817.64733,83934.43067,82692.515,81019.62,81119.25233,83925.26333,82371.928,86270.135,82519.03333,83687.158,82345.80933,83891.29433,84147.44
X-n502-k39,CA-KNN4,300,30,81814.06867,81645.06967,82754.62933,81173.341,82962.96467,81855.87433,83168.03967,82717.59833,83648.56667,82638.366,81098.52667,81007.18033,83534.029,82293.76233,86139.90267,82675.482,83674.44067,81916.31233,83795.38133,83898.71067
X-n502-k39,CA-KNN4,300,31,81819.848,81583.41833,82625.49167,81140.83933,82725.442,81794.64033,83240.36033,82703.15433,83367.943,82817.41067,80758.108,80759.03933,83114.85667,82346.03667,85880.953,82313.74333,83137.606,81648.09133,83421.51767,83582.536
X-n502-k39,CA-KNN4,300,32,81951.03133,81333.145,82801.01167,81059.08933,82349.56067,81715.48767,82731.62033,82398.86167,83313.41367,82530.42933,80476.28667,80619.019,82907.59933,82229.99967,85400.667,81684.71467,82831.823,81521.75633,83531.41833,83622.71
X-n502-k39,CA-KNN4,300,33,81970.442,80801.68267,82234.57133,81035.37967,82289.97933,81717.288,82794.50633,82416.387,82854.83933,82388.018,80611.74833,80503.96833,82416.04367,82143.11233,85045.91833,81598.18933,82743.11967,81425.14633,83134.43167,83354.24933
X-n502-k39,CA-KNN4,300,34,81687.52,80852.65033,81733.419,80960.228,82077.68733,81753.926,82517.72967,82223.39267,82778.30133,81973.526,80539.00133,80490.325,81927.34667,81845.463,85296.43467,81440.58933,82641.955,81300.761,82318.487,83288.40933
X-n502-k39,CA-KNN4,300,35,81672.893,80949.21667,81716.16533,80695.08,81859.65067,81817.55567,82509.33,82299.058,82282.91467,81624.27067,80545.98367,80439.18433,81923.75633,81696.47767,85039.16967,81397.44033,82693.81033,81182.02167,82013.15667,83081.191
X-n502-k39,CA-KNN4,300,36,81623.65167,80742.011,81659.95267,80416.674,81781.42467,81777.45333,82391.11033,82452.602,82187.52133,81432.05367,80492.442,80311.582,81868.62467,81538.207,85045.31133,81392.89367,82554.40667,81100.476,81930.84,83364.901
X-n502-k39,CA-KNN4,300,37,81617.701,80743.25167,81647.01133,80353.02167,81883.58633,81788.95767,82238.306,82651.23867,82166.52367,81240.53067,80147.62267,80075.52633,81407.73,81553.95667,84774.887,81265.59,82421.71433,81196.063,81766.00067,82959.80533
X-n502-k39,CA-KNN4,300,38,81334.985,80553.54367,81465.795,80342.993,81559.73967,81589.10633,82037.996,82660.09867,82048.04933,80993.85167,80195.04167,80002.482,81467.41567,81275.28067,84758.397,80863.53267,82519.17,81017.20433,81612.728,82962.72833
X-n502-k39,CA-KNN4,300,39,81226.21,80395.70467,81315.154,80195.71567,81088.43833,81429.203,82026.71833,82380.63933,81769.673,80806.64667,80230.608,80054.51067,81248.473,81184.074,84043.347,80494.35267,82007.40267,81046.48767,81698.30333,82871.80033
X-n502-k39,CA-KNN4,300,40,80829.596,80382.68733,81480.27967,80308.26633,80891.15167,81349.42067,81907.383,82393.66,81685.581,80989.86433,80373.55967,79947.516,81192.51267,81042.433,84517.88933,80304.11067,81833.567,80742.762,81342.69867,82297.69033
X-n502-k39,CA-KNN4,300,41,80490.25067,80237.807,81417.824,80103.73933,80726.22433,81276.52867,81807.79367,82252.332,81613.45467,80791.744,80212.76267,79903.901,81153.23267,80885.12333,84299.426,80038.77267,81944.51733,80665.12633,81208.15733,82250.66233
X-n502-k39,CA-KNN4,300,42,80359.24967,80277.04833,81183.82567,79899.41,80706.972,81278.09833,81672.323,82097.035,81655.02567,80709.89667,80066.42367,79892.61,81077.379,80783.946,83717.52767,79912.887,81820.97967,80475.18467,81089.13,81996.51033
X-n502-k39,CA-KNN4,300,43,80385.79433,80253.93,81077.40533,79996.53333,80572.599,81082.626,81715.17833,82053.493,81569.32,80735.021,80001.95167,79808.11767,81047.77733,80822.23,83677.14333,79822.60333,81801.306,80453.86833,81122.834,81846.084
X-n502-k39,CA-KNN4,300,44,80525.67133,80343.17033,81135.811,79852.47167,80585.62933,81194.63033,81785.69233,81765.98933,81552.09867,80636.67833,80058.55767,79715.97533,80960.63633,80784.59667,83666.548,79680.791,81586.672,80360.64,81234.872,81754.887
X-n502-k39,CA-KNN4,300,45,80385.57433,80404.92933,81094.486,79810.02133,80541.44033,81039.47633,81638.32933,81496.51267,81410.17567,80683.441,80036.216,79745.39267,80874.386,80785.96633,83333.10533,79550.41633,81553.70067,80372.22,81221.97067,81603.29367
X-n502-k39,CA-KNN4,300,46,80342.62267,80447.867,81003.525,79672.76933,80454.147,80920.969,81655.30267,81286.54667,81487.30933,80407.24033,79888.52733,79699.36967,80893.684,80888.93767,83150.29567,79644.464,81495.02533,80262.564,81093.57767,81447.102
X-n502-k39,CA-KNN4,300,47,80180.005,80442.218,81131.784,79575.861,80530.183,80886.06,81530.33833,81269.33067,81393.204,80282.64333,79687.95833,79510.80867,80931.209,80967.77233,83124.30533,79537.29267,81198.547,80204.41867,80860.424,81513.74633
X-n502-k39,CA-KNN4,300,48,80043.08733,80499.22333,80986.195,79501.64267,80580.26667,80891.46933,81517.75233,81154.18767,81362.02467,80182.86167,79625.841,79717.741,80801.40433,80725.55233,83274.89667,79469.88467,81288.709,80047.77967,80693.964,81288.72633
X-n502-k39,CA-KNN4,300,49,79868.12133,80314.07533,81119.703,79493.591,80452.88467,80864.613,81489.116,81154.054,81232.894,80081.03667,79599.058,79487.53767,80590.806,80695.49433,82924.84367,79421.48167,81376.41133,79962.02733,80630.786,81259.762
X-n502-k39,CA-KNN4,300,50,79881.217,80181.28233,81196.14,79587.10033,80358.12367,80746.86167,81495.55033,81048.57567,81201.71867,79956.39733,79649.01533,79685.872,80567.08967,80582.19267,82839.65967,79299.531,81391.39633,79974.74267,80543.69867,81381.147
X-n502-k39,CA-KNN5,300,1,82838.70167,82746.78967,82799.01033,82760.42767,82663.80233,82527.492,82599.14933,82818.849,82463.087,82643.98233,82773.48833,83136.83367,82821.57833,82797.467,82700.319,82794.299,82749.89333,82824.209,82822.15867,82738.5
X-n502-k39,CA-KNN5,300,2,83717.656,83514.938,83458.35333,83402.85467,83343.02733,83322.49967,83380.52467,83512.151,82898.44867,83200.28433,83398.486,83828.941,83447.528,83532.38667,83698.405,83617.86967,83593.19233,83572.79333,83339.68533,83288.99667
X-n502-k39,CA-KNN5,300,3,84187.12533,84041.59567,84219.438,83824.73,84179.28067,83940.59033,84282.913,84125.33133,83912.03867,83594.60867,83728.72733,84658.90233,84456.62367,84296.30367,84407.65267,84104.103,84467.72133,83917.659,83923.70933,84044.55067
X-n502-k39,CA-KNN5,300,4,84857.74033,84940.513,84959.44567,84141.84467,84862.47433,84598.658,85111.58967,85005.88767,84343.65167,84093.961,84444.06567,85220.087,85210.967,84604.751,85276.63967,84625.05267,85094.40533,84841.29567,84613.54533,84487.82367
X-n502-k39,CA-KNN5,300,5,85428.702,85100.175,85545.63333,84609.18733,85193.48133,85042.25,85586.93233,85625.554,84703.48767,84466.189,84529.71233,85655.80267,85527.41767,85112.65267,85744.84867,85392.06167,85706.64167,85345.546,84869.52833,85199.42467
X-n502-k39,CA-KNN5,300,6,85801.77267,85700.823,85537.24,85441.13133,85745.437,85595.584,85925.02867,86057.443,85341.21733,84582.243,84883.27633,86159.94167,86079.494,85656.99867,85429.76033,85900.11033,86214.981,85798.49233,85249.382,85622.36067
X-n502-k39,CA-KNN5,300,7,86269.848,85679.752,86405.81467,86151.094,85930.99267,85485.851,86552.20267,86259.594,85695.175,84874.068,85126.73,86590.68733,86393.78733,85993.18133,85478.827,86256.688,86914.24333,86221.23067,85525.55533,85912.724
X-n502-k39,CA-KNN5,300,8,86601.229,85916.63133,86953.79233,86769.544,86681.416,85648.379,86805.79233,86015.65167,86415.097,85426.157,85388.35467,87195.867,86406.60367,86129.251,86060.278,86440.23833,87118.3,86738.889,86219.65033,86425.149
X-n502-k39,CA-KNN5,300,9,86776.30067,85977.41033,87375.64767,86919.23133,86818.25867,85993.758,87029.74667,85827.81367,86781.44133,86321.90767,85380.736,86854.646,86488.934,86779.268,86536.133,86685.381,87776.46833,87365.36767,86619.583,86520.412
X-n502-k39,CA-KNN5,300,10,86677.21233,86162.43933,87348.68567,87197.713,87205.89733,86673.57433,86868.47467,86366.021,86502.47467,86545.11533,85383.94267,87076.77867,87392.57933,86822.52367,87025.291,86888.47233,87839.39,87704.57433,86734.78767,86463.417
X-n502-k39,CA-KNN5,300,11,86750.62433,86270.07767,87133.55533,87498.21033,86997.58033,87014.274,87400.47533,86980.51,86956.55367,86724.012,85059.74133,87145.25233,87931.179,87519.623,87185.00767,86864.17767,87996.82167,87605.88167,86191.54167,86557.102
X-n502-k39,CA-KNN5,300,12,87177.057,86672.33567,87353.99,87744.706,87092.802,87269.09333,87279.64067,87213.492,87043.15867,86752.46833,85089.906,87448.82333,88138.46867,87308.72333,87746.363,86616.54667,88445.24967,87642.01533,86452.51967,87109.651
X-n502-k39,CA-KNN5,300,13,86581.17867,86585.87733,87592.66967,88013.83067,86973.87567,87021.82867,87214.95767,87338.39367,87021.594,87152.913,85183.86567,87333.54967,87740.08833,87562.22333,87212.15033,87208.67767,88474.94933,87784.008,86029.20033,86841.15767
X-n502-k39,CA-KNN5,300,14,87079.179,86502.86767,87182.03467,88239.99467,86939.24233,87276.382,86824.399,87762.804,87293.043,87670.17233,85259.77733,87709.15,88218.123,87511.44067,87224.116,86573.139,88907.75767,87544.56367,86403.68267,87065.26233
X-n502-k39,CA-KNN5,300,15,87039.463,86587.269,86565.11867,88150.541,86764.92533,87295.61933,87279.62433,87943.42267,87642.31267,87116.449,85341.17167,87481.08633,88166.49433,87596.81667,87429.89933,87056.25033,88548.81967,88134.80267,86639.23133,87072.276
X-n502-k39,CA-KNN5,300,16,86674.91767,85848.718,86561.41767,87689.19267,87221.076,87605.00867,87760.60633,87978.816,88134.53833,87182.54933,85277.42367,87188.83033,87850.62933,87236.14,87564.967,86850.83033,87993.762,87638.84033,86763.26333,87198.79767
X-n502-k39,CA-KNN5,300,17,86717.36,85221.52933,86126.61233,87448.72367,87344.83333,87369.19967,87568.05967,87919.10267,87782.73933,87050.15567,85068.19133,87635.855,88188.084,87167.16167,87863.95633,86585.747,87349.13867,87575.84367,86691.76967,86996.465
X-n502-k39,CA-KNN5,300,18,86892.80833,85492.67767,86143.78833,87219.909,87601.43633,87263.30333,87691.863,88085.20933,87640.462,86660.53867,84713.48067,87119.271,88094.64133,86599.58067,87757.58067,86245.924,87229.88967,87398.713,86299.00033,86784.81167
X-n502-k39,CA-KNN5,300,19,86770.28,85046.76767,86102.84667,87801.00667,88007.458,87315.05067,87136.581,87474.469,88148.231,86652.857,84464.08067,86984.71167,87420.40267,85866.05567,87759.038,86622.59967,86875.47267,87194.993,85675.377,86899.21333
X-n502-k39,CA-KNN5,300,20,86692.12267,84880.784,86051.431,87799.67467,87893.814,87026.416,87179.36167,87255.37333,88167.01467,86555.87033,84044.85133,87106.31567,87959.77033,85798.03033,87895.032,86100.75467,86057.891,87310.106,85002.878,87115.227
X-n502-k39,CA-KNN5,300,21,86020.498,84175.80367,85426.278,87724.39533,87790.432,86591.79167,87163.12733,87035.38167,87647.58,86714.085,83939.56133,87060.57567,87388.99567,85201.70533,88234.74133,85480.34867,85889.19367,87795.739,84407.91567,87214.745
X-n502-k39,CA-KNN5,300,22,85402.83833,83681.76767,84922.54333,87962.089,87529.812,86566.3,86857.47567,86785.094,87529.80767,87152.285,83223.38533,87187.073,87252.96,85052.38033,87816.736,85242.55133,85563.18767,88018.934,83965.66767,86831.66267
X-n502-k39,CA-KNN5,300,23,85164.76,83837.79067,84522.04233,87696.40067,87252.171,85983.66767,86869.13333,87224.55667,87063.97667,87445.919,83436.847,86525.009,86868.16167,84663.34467,87483.36,85129.72533,85204.15767,87936.00333,83828.069,86744.36533
X-n502-k39,CA-KNN5,300,24,85220.113,83365.76267,84045.32867,87794.13233,86551.589,85796.12033,86591.68467,86632.225,86486.16333,87554.82533,82756.178,86092.28367,86603.179,84070.62,87312.28,85035.17,84909.53633,87485.45567,83620.17533,87028.72067
X-n502-k39,CA-KNN5,300,25,85093.50633,82797.03,83523.22533,87862.51533,86393.84933,85943.12667,85972.089,86729.98167,86574.88267,87042.74867,82498.97467,85356.983,86244.863,83979.79333,87012.518,85226.95167,84801.30067,87069.67333,83385.17533,86827.99867
X-n502-k39,CA-KNN5,300,26,84896.25,82488.264,83353.43667,88485.90667,86093.18067,85713.13067,85382.24533,86837.442,86381.30467,86596.33067,82249.23933,85654.97433,86180.41133,83733.56033,86721.71533,84824.88633,84745.317,87606.84667,83131.77267,86399.64467
X-n502-k39,CA-KNN5,300,27,84404.85333,82248.31967,83116.399,88380.03833,85813.85367,85742.79267,85258.572,87021.75833,86328.76033,86381.964,82391.39467,85279.36033,85936.35267,83781.10233,86932.61067,84895.578,84501.29033,87941.54833,83001.415,86165.247
X-n502-k39,CA-KNN5,300,28,83745.40767,82305.67433,82732.71667,88217.64033,85315.724,85461.013,85276.78633,86790.41667,85334.94033,86408.196,81894.624,85540.623,85586.40033,83434.33167,87074.86867,84976.32133,84101.409,87671.097,82963.06533,85863.76533
X-n502-k39,CA-KNN5,300,29,83762.72733,82164.686,82526.27833,88348.767,84695.44533,85205.60667,84972.577,86778.63333,84996.85133,86208.16467,81509.50767,85479.87767,84962.94033,83183.44733,86395.509,84570.32533,83939.749,87483.83833,82795.77967,85811.28367
X-n502-k39,CA-KNN5,300,30,83554.35733,82469.08967,82389.11833,88498.53967,84291.204,85194.57367,84767.485,86629.81567,84561.38033,86150.34333,81386.12133,85097.954,84524.809,83014.21433,86282.135,84142.83567,83806.58667,86956.201,82546.852,85118.508
X-n502-k39,CA-KNN5,300,31,83765.81367,82215.93867,82238.729,88524.574,84106.419,85254.179,84790.18367,86983.37067,84451.57333,86529.173,81302.06733,84884.53933,84007.25667,82899.51433,86382.496,83827.067,83607.43867,86511.76767,82485.64967,84612.98167
X-n502-k39,CA-KNN5,300,32,83643.45133,82421.26433,82209.56567,88409.18233,84268.79167,85230.39533,84071.183,86278.79533,84183.13833,86292.807,81193.279,84162.645,83919.42733,82997.66333,85829.21767,83502.37867,83367.79467,86429.18233,82400.977,83963.159
X-n502-k39,CA-KNN5,300,33,83548.87667,82378.552,82013.796,88569.22367,84152.29167,85000.679,83833.17533,86460.73367,84231.92033,86219.27067,81089.69267,84188.66267,83616.47833,82993.57067,85210.70333,83470.95467,83072.73367,86153.838,82609.897,83822.009
X-n502-k39,CA-KNN5,300,34,83050.36867,82324.35967,82140.84,88403.37233,84275.62667,84737.846,84028.34867,86704.73,84072.38833,85975.38033,81092.32733,84079.22433,83339.56933,82902.83933,85104.462,83123.74467,82867.20867,86006.489,82706.582,83845.37333
X-n502-k39,CA-KNN5,300,35,82918.00133,82227.844,81982.20367,88592.39,84331.47067,84290.743,83690.23133,86352.35767,83812.28233,85927.389,80803.01,84118.81367,83265.008,82607.463,84971.516,82702.94533,82667.59467,85581.16333,82581.056,83774.345
X-n502-k39,CA-KNN5,300,36,82827.64967,82001.22067,81780.08467,88867.06667,84185.86867,83721.69233,83136.99367,86349.54667,83743.99333,86192.349,80997.34567,83732.29633,83112.56733,82798.29467,84771.94233,82347.99733,82487.598,85345.48967,82397.31767,83551.08667
X-n502-k39,CA-KNN5,300,37,82758.518,81800.10333,81747.47533,88858.36233,84099.87867,83352.82067,83103.82867,86271.091,83510.25867,85477.783,80950.53033,84131.38033,83072.625,82775.68167,84596.88333,82155.206,82299.70133,84832.205,82375.06933,83391.56667
X-n502-k39,CA-KNN5,300,38,82608.358,81862.31467,81695.64733,88569.14767,83734.80933,82997.239,83029.65533,86016.63133,83257.122,85603.00567,80823.736,83991.91667,82982.48067,82949.09733,84638.15967,82132.893,82282.097,84733.871,82255.86867,83462.294
X-n502-k39,CA-KNN5,300,39,82468.36433,81669.813,81561.82133,88286.77067,84001.315,82953.213,83080.113,86038.11667,83188.30367,85118.44067,80750.333,83752.086,82776.035,82654.38267,84586.562,81791.14867,82303.69633,84616.988,82346.93667,83393.33467
X-n502-k39,CA-KNN5,300,40,82220.02567,81633.10233,81517.751,87965.32267,83850.449,82713.57967,82754.755,85914.13367,83228.025,85037.72167,80567.43367,83818.03433,82680.97933,82271.76733,84204.161,82003.18367,82207.34233,84435.40833,82342.57833,83318.203
X-n502-k39,CA-KNN5,300,41,82211.01467,81710.72733,81385.56967,87422.38633,83569.19933,82437.67167,82670.247,86300.758,83126.34267,84898.66967,80420.181,83479.45933,82612.55967,82422.621,84095.94833,81884.668,82132.79767,84350.82033,82312.69867,83293.08833
X-n502-k39,CA-KNN5,300,42,82110.85267,81753.48367,81311.4,87058.034,83455.40633,82597.1,82529.74633,86323.71433,83064.31,84973.131,80277.96767,83135.678,82604.55933,82336.225,83852.74967,81726.07433,81942.05533,84080.61733,82419.82433,83255.51033
X-n502-k39,CA-KNN5,300,43,81825.809,81606.53833,81362.11767,86576.69367,83420.47467,82577.841,82733.416,86330.87767,82868.96733,84852.99733,80326.708,83129.97033,82676.272,82152.676,83614.00867,81582.511,81885.28067,83859.95467,82209.09267,83107.47167
X-n502-k39,CA-KNN5,300,44,81786.2,81548.51933,81407.181,86226.61133,83170.53667,82429.99733,82926.49933,86177.43367,82783.45433,84810.523,80344.506,82943.53433,82649.002,82098.25733,83333.127,81559.13633,81743.39133,83922.38733,82242.70267,83176.911
X-n502-k39,CA-KNN5,300,45,81793.64633,81323.236,81259.02267,85784.576,83309.462,82267.69933,82620.58467,86277.59933,82743.187,84654.27867,80331.44133,83038.18,82331.99467,82085.00167,83256.485,81346.49367,81818.534,83836.93067,82317.088,82882.99767
X-n502-k39,CA-KNN5,300,46,81654.839,81134.15467,81193.43667,85392.26833,83163.67933,82088.48567,82521.677,86364.78533,82623.26967,84266.72367,80356.10933,82953.627,82118.58433,81977.99933,83324.54133,81235.927,81813.44767,83469.54567,82307.89133,82622.82967
X-n502-k39,CA-KNN5,300,47,81420.68433,80868.86967,81031.363,85438.69433,83115.87733,82080.85033,82117.668,86111.849,82627.43433,83977.38833,80200.13867,83031.70767,82080.48133,81859.103,83189.45933,81205.265,81763.04433,83441.99333,81974.555,82422.43133
X-n502-k39,CA-KNN5,300,48,81346.62833,80701.94667,80817.927,85481.953,83013.56767,82113.47533,81925.45333,85581.07933,82419.71067,83913.62367,80224.19833,83023.059,81997.33733,81691.664,82716.84767,81141.75567,81820.48867,83395.705,81969.142,82451.49533
